mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat,param,Treat,rate
250.71455874401792,0.09773387574740804,5.910191351287255,240.4301001181524,246.7934422573127,250.36072241879413,254.15952713801795,262.95139491051174,3656.897949747482,1.0010130784120728,kopt,c.c,Vcmax
76.18026179905551,0.14683158772408933,9.563392959106665,58.806821905299614,69.45761981862485,75.70648847948507,82.20237558118502,96.11405060415943,4242.140151983754,0.9998667777752533,Ha,c.c,Vcmax
314.7851912080887,0.014319664683861954,0.7649094068527926,313.5512098150217,314.26919791760616,314.6952683392535,315.19279732088575,316.59683469570854,2853.3451395302886,1.0007481202911954,Topt,c.c,Vcmax
21.563274327859325,0.03485569361677732,2.3528094045159618,17.6429631207895,19.902419558450188,21.344708394889352,23.003705639001616,26.843331967668703,4556.44398835712,0.9996431004564195,sigma,c.c,Vcmax
250.71455874401792,0.09773387574740804,5.910191351287255,240.4301001181524,246.7934422573127,250.36072241879413,254.15952713801795,262.95139491051174,3656.897949747482,1.0010130784120728,Vcmax_Topt,c.c,Vcmax
-153.09853237902894,0.026408057860057114,1.5438536109617946,-156.98010408882004,-153.83513132203024,-152.74331085035044,-151.97856238116682,-151.19476472076724,3417.7422730033336,1.000446072346787,lp__,c.c,Vcmax
209.19200014859908,1.1871722180096607,24.799614523763942,184.99221745595875,196.7619666725325,204.0654249220957,213.25409556194734,271.55204046776,436.37756157759225,1.002227547614977,kopt,c.w,Vcmax
76.65014386418093,0.3952612425750642,18.902487119837517,41.92635853033464,63.21315525962565,75.77047794853337,88.74647704590625,116.41702254690875,2287.017240034119,0.9999240107080458,Ha,c.w,Vcmax
316.83719275228185,0.12037004503859688,2.7341594227448187,313.9040557615116,315.2602911272594,316.184805768395,317.5459685171106,324.412546998187,515.9538071220883,1.001352095364896,Topt,c.w,Vcmax
39.89615360971051,0.06146577670035639,4.316249072487328,32.50032513292837,36.887038695707915,39.500601647550226,42.58571818070655,49.488150062102974,4931.127686925147,1.0002900718750023,sigma,c.w,Vcmax
