mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat,param,Treat,CO2
18.953625081504217,0.010761721218989644,0.5453174420150686,17.8740966755619,18.582093188477728,18.94756297084207,19.30538104605213,20.07224853471673,2567.6469169573043,0.9996509066574785,kopt,c.c,400
3.6102716101156744,0.058048213416715684,2.647758742981378,1.0663396510636567,1.683136170191578,2.7899143978642216,4.567442172510983,10.598133983691657,2080.5545452122674,0.9998076232102481,Ha,c.c,400
300.3806276759802,0.052361028800975346,2.147060750273317,296.6926373605073,298.6408136076428,300.3634503125952,301.98794527325686,304.4510789764647,1681.4049571004812,0.9997108419152677,Topt,c.c,400
2.3065399026176086,0.005377316686800281,0.25782817201273783,1.8699146263351403,2.1274490554267653,2.282945189224635,2.4610040255423553,2.878951540820853,2298.949919406431,1.0003941322272625,sigma,c.c,400
-54.01151145582648,0.03930667318388547,1.520933292749273,-57.72012183899291,-54.78815415485079,-53.66983181389085,-52.8802254254854,-52.12342456785089,1497.2273696935642,1.0012101230461694,lp__,c.c,400
10.874103072774247,0.008620613454617444,0.3655128005504337,10.200458684460592,10.625355621147868,10.855847130663008,11.108646323955124,11.644120658823661,1797.748098120852,1.0015481112768267,kopt,c.w,400
3.8957415387274916,0.07512568934098242,3.299612765287435,1.062157157016041,1.7082607945020687,2.8375129159196466,4.927854614769181,12.693522152829404,1929.0745439065593,0.9998462095453513,Ha,c.w,400
301.888749623942,0.059660719761776185,2.318113095439978,298.01572799211294,300.0509193123746,301.81441584263246,303.6309921073677,306.4222712674356,1509.7055922689374,1.0008851970647603,Topt,c.w,400
1.2144633130460676,0.003787484819399742,0.17399089876445506,0.9208470115393916,1.09169081761842,1.197766421111873,1.3139754459344088,1.6121880664448545,2110.3343176307194,1.0009846482560483,sigma,c.w,400
-18.271247444001112,0.04387050905947139,1.6575063880979792,-22.429165290194366,-19.106882750554618,-17.92010041441896,-17.040109925521577,-16.227521641286312,1427.4637031773132,1.0004784227929369,lp__,c.w,400
14.453060361895046,0.009032270777551234,0.6361945394966653,13.208557509281391,14.043576102745604,14.44677616428111,14.865265352921789,15.717478034140342,4961.19133886265,0.9998900247076002,kopt,w.c,400
5.0121458517508595,0.06569815930797761,4.335071260808559,1.0889260759438153,2.0033912477032283,3.6076025933589233,6.4567612593367345,17.019666446775254,4353.976472658737,1.0005706450982188,Ha,w.c,400
301.81197610564897,0.04244312263489786,2.538451276865061,297.2001527562346,299.82653569034767,301.8518040280257,303.7455936228151,306.45993584022466,3577.0334968060056,1.000706571515193,Topt,w.c,400
2.1280879320448842,0.004269783989788314,0.3004799120790884,1.6469085702968151,1.9111710967130078,2.094973340496047,2.302698734627647,2.821465667765547,4952.4383520858955,1.0002854153022485,sigma,w.c,400
-34.7708719142575,0.02678300701468762,1.5693903548491122,-38.663478488254704,-35.53993258642177,-34.394313332468016,-33.61642445547355,-32.82776706701439,3433.5493060443405,1.000118657985471,lp__,w.c,400
14.380644680153454,0.010495939082383911,0.5188771189590082,13.393188420714539,14.032986051095143,14.359688357134843,14.721941342792755,15.440278084193235,2443.916913620159,0.9998009474020939,kopt,w.w,400
14.160391991836555,0.2716475474888994,11.240235045753975,1.3344617236164,5.233289522184482,11.514072482878298,20.157707979488592,41.55179942225273,1712.1397448525458,1.0014454697237563,Ha,w.w,400
306.0965774591841,0.07318853558300722,2.345245552370617,300.20654759620226,304.8679188859943,306.7716689836771,307.79716760612723,309.0401795137314,1026.811034219125,1.002492058452532,Topt,w.w,400
2.200350730944678,0.0059614919812190316,0.2668739563695434,1.7358915160468473,2.0160221655352246,2.1744151422007185,2.365419489553493,2.7717530371699834,2004.021884381253,0.9999701215928306,sigma,w.w,400
-48.83903085121289,0.04800980107872069,1.676747739812948,-53.026242051195545,-49.736356349923085,-48.491463064794544,-47.60668400249513,-46.65830319498353,1219.7635355670172,1.00125273204412,lp__,w.w,400
32.09426457304439,0.01176213173137832,0.8274080883546847,30.51531342921035,31.531843419122577,32.081783134006514,32.65806962900687,33.748070924142226,4948.430169448988,1.0002109509267438,kopt,c.c,800
8.258638714951006,0.08874240613185291,5.679933598054858,1.1618358132601632,3.6036397257556545,7.108294317157808,11.831170161930231,21.28028665173628,4096.605251821181,0.9999126302615126,Ha,c.c,800
307.7387364479747,0.03746434277400024,2.1686824821351895,303.0675491573754,306.7071077040927,308.03145013529854,308.8935676139544,310.8885867926648,3350.8555476853217,1.000069640990988,Topt,c.c,800
3.484973154088955,0.005312253837971904,0.4175604677908491,2.77441419702621,3.1905187276278864,3.4425127132783415,3.73744537493564,4.395008443113404,6178.47242873088,0.9998308853523059,sigma,c.c,800
-65.36637899309528,0.03440253100211719,1.8649396883714304,-70.13228175277342,-66.27659607889144,-64.96931753585253,-63.984061261749176,-63.01724159195388,2938.656288502377,1.0004982286308786,lp__,c.c,800
19.644963967478727,0.007468279651565508,0.5403758338623427,18.64789413525231,19.27166595238101,19.62886476827425,19.993265750501763,20.73919735147472,5235.409946139269,1.0000190893488885,kopt,c.w,800
4.679941936566175,0.0608838669430688,4.137453453842641,1.0592732445912811,1.7814550139016738,3.181505167467428,6.109004922565054,15.784277673363075,4618.08354813655,1.000218538677694,Ha,c.w,800
310.10848376112625,0.09444965449630585,4.586902398324444,303.7732920308622,307.42409004389674,309.34269999938385,311.32904241279294,323.28302791091176,2358.512873852281,1.000728495382585,Topt,c.w,800
2.3491724235086497,0.0037436275326827497,0.29653336132482805,1.856071719119511,2.139869245577347,2.319170888122115,2.523745029749161,3.0180831683881117,6274.250525497534,0.9999750929760698,sigma,c.w,800
-43.54182159474687,0.03385612941152903,1.7908967434976157,-47.843936980781244,-44.51944893276005,-43.179115517600124,-42.19160711673007,-41.21888484539905,2798.120938656618,1.000607572499218,lp__,c.w,800
25.769445198534857,0.014856546118856125,0.9965424236866465,23.92856480025876,25.07805982174751,25.738080841290497,26.402577125634124,27.85242267711306,4499.413142474983,1.0008051605832038,kopt,w.c,800
5.213215328195251,0.08015880463819322,5.169417961369204,1.0644316882000089,1.7865141885588107,3.29971879311268,6.580388571778052,19.545512267491706,4158.92252903455,1.0006479491761864,Ha,w.c,800
310.41163535450943,0.12725928785523197,5.566207354277164,302.7978864057848,306.89192118839765,309.3058881645055,312.1754599016291,325.67450021958206,1913.109306580435,1.0027113209888008,Topt,w.c,800
4.434262880009349,0.009296744047996025,0.6175616508508627,3.423202141860854,4.006583579034629,4.359034452267254,4.789379171258704,5.821309040393323,4412.6439896309175,1.00010734454383,sigma,w.c,800
-55.768652726299116,0.03513029087645898,1.722917476325656,-59.94852934546272,-56.67734971558211,-55.448041797519124,-54.478868623758515,-53.482030770390956,2405.2790083223495,1.0015488149664034,lp__,w.c,800
27.070740511723244,0.01506117406427757,0.9753664274189388,25.168987402185692,26.41463053981545,27.070659042537677,27.722842078181404,29.006554281958795,4193.898835300657,1.0000500621060568,kopt,w.w,800
18.108286172795907,0.2167489457988625,11.689161915682728,1.4602283356239696,8.381909466455742,17.0894467273691,25.860998381699485,43.33007205938818,2908.3907927099776,1.0000654836422054,Ha,w.w,800
312.8520407271886,0.08283988592741295,3.5179112074162426,308.65589795278987,311.11973100353964,311.9194337010907,313.2371205205511,323.65515775766386,1803.3945913813802,1.000324524617848,Topt,w.w,800
4.076964308693612,0.007981886102585295,0.5118391048144227,3.212002085161039,3.7090286433941695,4.031524021834922,4.3986939224023995,5.185674451937123,4112.026205319085,0.9998655726381604,sigma,w.w,800
-74.6393617251599,0.045298614847235644,2.1006604285067696,-79.56964082632439,-75.92551540782966,-74.18195591694786,-72.97634606462243,-71.91606646554544,2150.511970685894,0.9998996697255488,lp__,w.w,800
