mean,se_mean,sd,10%,25%,50%,75%,90%,n_eff,Rhat,param,Treat
-2.670282213233962,0.010617107090008591,0.45473953578839593,-3.248320010306444,-2.9750042752825783,-2.6789247127276705,-2.3749972660931604,-2.0834689304138454,1834.4802157225167,1.0013017839491274,alpha,c.c
0.12407749892677084,3.2761805814674036e-4,0.014146146808181857,0.1057134742983726,0.1148792693970199,0.1243429662708676,0.1336706356403864,0.1420173730706878,1864.406713176845,1.0013794189733192,beta,c.c
2.511472463661591,0.004856300823159607,0.23202127829163,2.218286185864276,2.353595091489522,2.500299891849595,2.659805769347188,2.807096038972649,2282.6770257217127,0.9994050459132772,Q10,c.c
0.3258111594093791,8.27486649444559e-4,0.041469299298487715,0.27576462273272595,0.2957142692306791,0.3221908406778514,0.35153332670376464,0.3797845465474595,2511.4897098787105,0.9998890763552807,sigma,c.c
0.3228650049560698,7.96579212667095e-4,0.0412490076043672,0.27440100819750496,0.29392528951779484,0.31883776038959716,0.34653883153343423,0.37635822990204304,2681.4460962195635,1.0006738393601482,sigma_Q10,c.c
1.0520427545691629,0.0010840581520898279,0.052121139443429935,0.986077903536166,1.0167642098212974,1.0512768687253524,1.0871174214386707,1.1187669033332661,2311.6530023641685,0.9998064719327525,rdark_30,c.c
39.069334702441566,0.03658006780714621,1.6239482621567478,36.871617323433135,38.205741488797074,39.42112263336929,40.25782262644974,40.83810487521413,1970.858139351782,1.0000694215153672,lp__,c.c
-1.2815645469152712,0.01300973998476932,0.522190098018946,-1.9323777512430487,-1.6448058151140303,-1.2819903442950693,-0.9325787362981841,-0.606990855637098,1611.0908498246795,1.0034818268163959,alpha,c.w
0.08522568134262293,3.8936812867137284e-4,0.015812912348038177,0.06468497449936811,0.07484007825676511,0.08540550010417115,0.09615061392800835,0.10482189234686745,1649.312412464138,1.0027500691253632,beta,c.w
1.7348795313881005,0.0034097327033902804,0.1610569590198124,1.5326878444082876,1.6274756051322514,1.7310365728523798,1.8356223265790672,1.9424372194992272,2231.0963179770456,1.003492100501961,Q10,c.w
0.36531534161051293,0.0015269258049617435,0.07162500240153304,0.2866681948546357,0.3146382820286525,0.3529316056927042,0.40317868436987986,0.459383753055171,2200.358420616207,1.0023144504167316,sigma,c.w
0.3633184759125123,0.0013805089207465982,0.06958763709017488,0.2850156684023528,0.3147746009342671,0.35458811426972814,0.40075182871868903,0.45320569201101024,2540.8893040146213,1.0002512035347522,sigma_Q10,c.w
1.2752058933634163,0.0018079060400673812,0.08045368414230854,1.174971529535183,1.2206978338377292,1.275188551311873,1.3273419559537682,1.3784916754883993,1980.3418293869015,1.0048228781538884,rdark_30,c.w
14.926692519686886,0.04101075374860135,1.702975803206089,12.65253534107039,14.012661768400948,15.2634808917036,16.180211651153456,16.753359701217963,1724.3342392808504,1.0027054494791503,lp__,c.w
-0.6718110850107408,0.010047136993354439,0.39091303993458343,-1.158452691615575,-0.9391559266737722,-0.6802907533656735,-0.4108198625616506,-0.1767940538280819,1513.8249806793096,1.001427497258034,alpha,w.c
0.0680567397519525,3.032095496034267e-4,0.011795021572321832,0.0531937849784416,0.06018258116478252,0.06831758900264714,0.07621332493372539,0.08271109344955617,1513.2536441110472,1.0013856372191905,beta,w.c
1.521516661152868,0.0023251793891910367,0.11112191737432213,1.383665609319303,1.4491249796742145,1.5177825939015972,1.5928930985494119,1.660389644638479,2283.949639239435,0.9999345938615204,Q10,w.c
0.25480523380313036,0.0010413227108656646,0.05014917334200898,0.19887270739704213,0.22009778676264447,0.24699513633520992,0.2810856142539194,0.3193276123185412,2319.2997246622326,1.000507337409464,sigma,w.c
0.2592658013849819,0.0010231080927739387,0.049377667973529625,0.2042964247991808,0.22404472541611187,0.2519067992979781,0.2861563223865047,0.3248629223943147,2329.2607592028066,0.9996452034084844,sigma_Q10,w.c
1.3698911075478342,0.0012474460961329156,0.059295703992021144,1.2943501715160053,1.3288408375266363,1.3688921548951662,1.4086420698562474,1.445911672461277,2259.450767965303,1.0003069542238558,rdark_30,w.c
27.15936138803815,0.04141707575622745,1.7023630225644513,24.93371640073998,26.289743010249836,27.52813623455339,28.387542440067847,28.959125905496972,1689.4505706580126,1.0028807153475219,lp__,w.c
-1.4474794828340183,0.011055003078921537,0.3989782848717445,-1.9402135953167317,-1.716478428145957,-1.461070269751524,-1.1846548347957482,-0.9317038701339414,1302.5091485210737,1.0017122898951518,alpha,w.w
0.08667396769831263,3.113768126572947e-4,0.011371429728704878,0.07208312026263294,0.07920430399673153,0.0870603908743883,0.09430222675356825,0.10062515524122698,1333.6983267610617,1.0014988858658573,beta,w.w
1.8053077702362959,0.00370535874086667,0.14857002812778025,1.6223801597641427,1.704165114248671,1.798899644220282,1.8983223016346842,1.9959006268032213,1607.688438050477,1.0021456441780565,Q10,w.w
0.25699945484520603,0.0010680230458239284,0.0484703381440265,0.20110542847596488,0.22192190420015695,0.2497417160458948,0.28607327686601924,0.3195602524036817,2059.6377870534116,0.9997045688599558,sigma,w.w
0.24554244406904424,9.344926614399299e-4,0.04524401163505036,0.1950165398814226,0.21343785711775481,0.23858083307371364,0.27104323472455205,0.3036678340664408,2344.0691561790172,0.9999547900720596,sigma_Q10,w.w
1.152739548115361,0.0019430212140893921,0.07503956609443353,1.058459650252854,1.1028092046671278,1.1526202485020463,1.2018885449684615,1.2476027043741118,1491.5078507716823,1.0017413399626214,rdark_30,w.w
29.455630085553867,0.041548336238220525,1.6971416983629566,27.20413216940785,28.495862349418246,29.793976161491933,30.724774362336614,31.287272731791646,1668.510457804676,0.9995038760719619,lp__,w.w
