mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat,param,Treat,rate
292.671310406678,0.1699032495668263,8.724470443184298,275.91429314551016,287.0720516525979,292.354604462348,298.09162006421286,310.34855454047954,2636.7853728430473,0.9993139252607931,Jmax_Topt,c.c,Jmax
-184.9120891789398,0.04388076099316799,1.7417003809005314,-189.24263153310838,-185.66576090449303,-184.5095551652785,-183.63687561408278,-182.8662963901012,1575.4281178132796,1.0011600069030566,lp__,c.c,Jmax
190.93331273528952,0.3950771260974105,9.149647551951377,178.6999265098956,186.28279220841716,190.26652814405145,194.26651236219598,204.84092967068335,536.3458919068246,1.0046483723126627,kopt,c.w,Jmax
56.17885846712683,0.35823917283536727,15.338292698533632,30.45288279088885,45.34403142342617,54.87500588192327,65.49898477537812,89.6062287428374,1833.191754916093,0.9997025257376416,Ha,c.w,Jmax
314.6795043789662,0.07545875208332659,1.8428618782955928,312.5249144967906,313.6573119001049,314.32753495184943,315.26915283800224,318.5964357849166,596.4394144242855,1.0026079885321042,Topt,c.w,Jmax
29.265288143072144,0.06977615511082724,3.3034175058409763,23.793133200015575,27.02937612711773,28.945766322994597,31.19338940644527,36.607783169914825,2241.366426428031,0.9996235448550664,sigma,c.w,Jmax
190.93331273528952,0.3950771260974105,9.149647551951377,178.6999265098956,186.28279220841716,190.26652814405145,194.26651236219598,204.84092967068335,536.3458919068246,1.0046483723126627,Jmax_Topt,c.w,Jmax
-168.5350393276807,0.057828264931948765,1.7844513954550163,-173.10626893659932,-169.34117987395697,-168.1283136847474,-167.24647497780765,-166.41829211473234,952.2020725581018,1.000380601393366,lp__,c.w,Jmax
227.87455358079947,0.1457775924392929,7.0974681656616765,213.60962251680706,223.2506646321917,227.92414153846195,232.62675181335177,241.79162219636746,2370.4203102821457,1.0008425530366831,kopt,w.c,Jmax
65.90211720496154,0.3667357943461194,17.00623058798018,36.480337642821915,54.05324318332622,64.69092453413822,76.097974994276,102.75282772096052,2150.35184671348,1.0013178683199215,Ha,w.c,Jmax
312.53497655992527,0.016425448676493946,0.7904793783919608,311.1620260446669,312.0073622965054,312.46409177493047,312.9731313351031,314.29434263953186,2316.042936689714,1.0003785684222029,Topt,w.c,Jmax
36.0273372861817,0.07981053912119802,4.042585028575234,29.256901641320606,33.1788182493578,35.63965027026336,38.47784332233114,45.15269638886095,2565.6525223637454,1.000618286167808,sigma,w.c,Jmax
227.87455358079947,0.1457775924392929,7.0974681656616765,213.60962251680706,223.2506646321917,227.92414153846195,232.62675181335177,241.79162219636746,2370.4203102821457,1.0008425530366831,Jmax_Topt,w.c,Jmax
-169.49163748732153,0.04050502890932765,1.6547004404944479,-173.7356734951493,-170.31575431852687,-169.10953403572046,-168.2627493747569,-167.44412031422763,1668.863714591497,1.0002137669433036,lp__,w.c,Jmax
238.61289761618218,0.09629057567762127,5.187110278161995,228.95992337296477,235.19476671046107,238.55805802161166,242.01963641873698,248.86001919318804,2901.9063718321763,1.000005490259803,kopt,w.w,Jmax
64.03336503914649,0.25325867844674105,11.981362879704792,43.36285165666738,55.64729126233998,63.14354785020251,71.2044097036685,90.70399839344283,2238.122076542652,1.000992392948285,Ha,w.w,Jmax
314.26065049821267,0.01648548034439958,0.7788390987488601,312.924432576479,313.7390583693751,314.1750750077096,314.7151144493184,316.04263019876885,2231.99017901955,1.0023190794645966,Topt,w.w,Jmax
26.279806703238506,0.053469752065051585,2.828311771178876,21.44123826275459,24.33200147556444,26.04100103053002,28.03682090984326,32.60736192017234,2797.9388681796345,1.0008658572372078,sigma,w.w,Jmax
238.61289761618218,0.09629057567762127,5.187110278161995,228.95992337296477,235.19476671046107,238.55805802161166,242.01963641873698,248.86001919318804,2901.9063718321763,1.000005490259803,Jmax_Topt,w.w,Jmax
-162.6965655361619,0.034326154162023975,1.4987749466808487,-166.4155794078187,-163.47559091828512,-162.3707397629489,-161.5656094818538,-160.8367849245272,1906.4374141635635,1.0000032052785441,lp__,w.w,Jmax
