DOY,Species,Time,Treat,CO2.meas,Plant,Leaf,Leaf.unique,Tset,Rep,Rep.total,Tleaf,Ci,Photo,Cond,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,TBlk,CO2.set,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R.W.m2.,Tl.Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci.Ca,RHsfc,C2sfc,AHs.Cs,EBal.,Tk
251,Tabebuia,15.32,c.c,400,4,1,41,37,4,4,40.08198166,272.55,13.71836391,0.244101625,4.801375267,2.020923409,40.08198166,6,1.420000017,1,2.840000033,38.40489197,37.1058693,400,400.5,381.1333924,48.54741669,53.9928608,71.68657303,79.72671128,500.4337463,1499.776551,169.0352249,100.4811516,2.64714241,-0.719131232,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834056244,0.004801375,313.2319817,311.554892,239.9642427,0.071795524,7.446185359,74.10529386,20.11243307,39.24343682,7.119205788,0.2244387,5.42526195,1.693943838,0.141915389,27.2266051,0.710985194,73.28443842,374.505072,0.02732924,0,313.2319817
248,Tabebuia,10.14,w.w,800,5,1,151,34.5,4,4,37.84313774,299.85,14.22873082,0.36108217,6.011563672,1.789504609,37.84313774,6,1.420000017,1,2.840000033,35.65612793,34.57951355,400,400,379.7979584,40.75782586,47.62235833,70.31876374,82.16149139,500.4124146,1498.81543,615.2679749,101.0590058,0.322753907,-0.443144054,0.833333344,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834020691,0.006011564,310.9931378,308.8061279,239.8104634,-0.620726498,6.602184309,65.32981875,17.70746042,36.74963284,6.219839992,0.320351226,4.8126797,1.407160293,0.203519651,30.27360639,0.788746572,74.51635661,373.0068741,0.028540018,0,310.9931377
247,Tabebuia,13.77,c.c,400,1,1,11,30,5,5,33.29545212,219.7,15.09457843,0.172202703,3.635222189,2.166847042,33.29545212,6,1.420000017,1,2.840000033,30.93142509,30.09114456,400,398,377.8916016,25.22264481,29.45291901,56.59389496,66.0856781,500.414978,1500.864258,564.0620728,100.8299942,-1.906391144,0.05063799,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834024963,0.003635222,306.4454521,304.0814251,240.1382753,0.595465611,5.136584695,50.94302282,21.49010381,32.11343861,4.805828377,0.162358156,2.969737653,1.836090724,0.102314665,21.80952739,0.572386355,58.56128451,370.6097969,0.024205681,0,306.4454521
262,Tabebuia,10.22,c.w,800,1,1,11,33.5,5,20,37.40382385,289,10.47532576,0.213830344,4.576699947,2.201215813,37.40382385,6,1.420000017,1,2.840000033,34.720047,33.6,400,400,384.6968689,36.76660538,42.02470016,66.76327515,76.3112793,500.2989502,1501.139771,180.1148529,100.9875259,3.092027664,-0.740052342,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833831584,0.0045767,310.5538239,307.870047,240.1823579,0.04841111,6.445186311,63.82160817,21.79690801,36.06193542,5.989142726,0.198857863,4.243970498,1.745172228,0.125549878,29.13685453,0.749991397,66.46368323,379.6892615,0.018440426,0,310.5538239
249,Tabebuia,14.19,c.c,400,2,1,21,35,5,5,35.80676651,298.3,21.50452648,0.627323219,7.094125019,1.317781839,35.80676651,6,1.420000017,1,2.840000033,35.32936859,34.97421265,400,400,370.7353516,37.44322586,45.56300735,65.54488373,79.75866699,500.3259277,1498.821411,348.2148743,100.6932907,-1.80406189,-0.391502202,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833876546,0.007094125,308.9567665,308.4793686,239.8114204,-0.922937517,5.905670984,58.65009419,13.08708683,35.56806755,5.828503752,0.513825171,4.587889145,1.240614607,0.329715943,29.92734898,0.801684918,80.71859126,360.3383281,0.048995559,0,308.9567665
264,Tabebuia,10.59,w.c,400,2,1,121,26,5,22,29.94383621,249.5,17.14742754,0.240671223,2.61414812,1.145701828,29.94383621,6,1.420000017,1,2.840000033,27.418293,26.00531006,400,400,377.6318359,27.69152832,30.72983742,76.18293762,84.54171753,500.3735352,1499.818237,470.282196,100.9124451,5.228780746,0.259984285,0.333333343,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833955892,0.002614148,303.0938362,300.568293,239.9709126,1.115010001,4.246724859,42.08326194,11.35342452,28.68106461,3.948144065,0.22186927,3.10102303,0.847121035,0.14024325,25.01969329,0.65655128,74.18948733,369.3742611,0.034890953,0,303.0938362
248,Tabebuia,7.90,w.w,800,2,1,121,30,5,5,32.08416367,283.2,17.31464543,0.352465101,4.193431756,1.293838422,32.08416367,6,1.420000017,1,2.840000033,30.75463963,30.10170174,400,400,377.1244202,29.84608841,34.6998806,67.74807358,78.76671982,500.4221649,1498.962464,142.9225464,100.9838715,-0.498427749,-0.005016529,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834036942,0.004193432,305.2341637,303.9046397,239.8339888,0.454165026,4.797970735,47.51223619,12.81235559,31.41940165,4.620418005,0.31353959,3.504132312,1.116285693,0.199123315,28.57001168,0.750194407,74.97601866,368.8668247,0.035308214,0,305.2341637
249,Tabebuia,9.07,c.c,400,3,1,31,25,5,5,27.24755288,286.85,23.14225856,0.562830908,4.883616374,1.01875325,27.24755288,6,1.420000017,1,2.840000033,25.89198494,25.01675797,400,399.5,369.2215271,20.16150189,25.86678601,60.74247551,77.93135834,500.3036957,1500.86084,216.3870468,101.011406,-1.919490814,0.278511226,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833839493,0.004883617,300.3975529,299.041985,240.137729,0.106790689,3.631593713,35.95231533,10.08552932,26.56976891,3.489730202,0.469648962,2.612840463,0.87688974,0.300685474,28.90456608,0.775009337,75.83977392,358.1160882,0.049480997,0,300.3975529
248,Tabebuia,8.37,w.w,800,3,1,131,31,5,5,32.80858422,272.7,14.32647754,0.241982153,2.901787962,1.258109493,32.80858422,6,1.420000017,1,2.840000033,31.47948647,31.07332421,400,400,381.0711213,33.6660862,37.01726723,73.36542893,80.66840744,500.308075,1499.046387,131.0497551,101.0325928,-0.46633339,-0.029367648,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833846792,0.002901788,305.9585842,304.6294865,239.8474166,1.120136391,4.998060112,49.46977619,12.45250896,32.14403534,4.814167159,0.222979914,3.739950619,1.074216539,0.140953557,27.50808845,0.714489054,75.75642202,374.2333886,0.029118347,0,305.9585842
248,Tabebuia,11.55,w.w,800,5,1,151,36,5,5,41.51765068,272.8,10.74810212,0.19100552,5.303819236,2.809930762,41.18765068,6,1.420000017,1,2.840000033,37.7206192,36.13420296,400,400,383.9817353,44.32639122,50.3666935,68.28558731,77.5933075,500.3252564,1500.389588,312.6060868,101.0194474,0.274709702,-0.631723643,0.833333344,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833875427,0.00530382,314.3376507,310.8706192,240.0623286,-0.457165954,7.897942092,78.18251216,27.81581866,39.45413494,7.20043747,0.178872761,5.088011331,2.112426139,0.11282522,27.50721759,0.709163631,64.37633686,378.8445674,0.018374754,0,314.6676507
249,Tabebuia,8.08,c.c,400,1,1,11,25,6,6,27.47007465,281.25,17.3840234,0.349497194,3.502041927,1.09441281,27.47007465,6,1.420000017,1,2.840000033,25.72142887,25.01720238,400,400,377.376709,21.51509667,25.60842609,65.45572663,77.88833618,500.2590637,1500.600098,204.4143067,100.9336777,-1.531624079,0.260620296,0.833333344,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833765106,0.003502042,300.6200747,298.8714289,240.0960103,0.771741655,3.679174299,36.45140512,10.84297902,26.59575176,3.495068703,0.310153734,2.58476149,0.910307214,0.19702559,28.26755668,0.742199814,72.68454915,369.0067226,0.034671784,0,300.6200747
262,Tabebuia,10.63,c.w,800,1,1,11,35,6,21,38.34429169,303.6,10.83108117,0.274836398,5.741267854,2.183485977,38.34429169,6,1.420000017,1,2.840000033,36.02287674,35,400,400,384.3168335,38.96570206,45.53825378,65.8473587,76.95418549,500.2459412,1498.546265,433.2193298,100.9923019,2.942958832,-0.904729009,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833743235,0.005741268,311.4942917,309.1728767,239.767397,-0.503655952,6.782499053,67.15857469,21.62032091,37.18358421,6.368332344,0.250586314,4.599013076,1.769319268,0.158628446,30.62315918,0.788991479,68.89486498,379.1401726,0.019788886,0,311.4942917
247,Tabebuia,8.35,c.c,400,2,1,21,24,6,6,26.5260849,301.1,19.75585274,0.526852416,3.240237198,0.714143613,26.5260849,6,1.420000017,1,2.840000033,25.62594796,25.02287293,400,400.5,374.5298157,23.602952,27.38249493,72.25713349,83.82803727,500.3012695,1499.648255,171.4695588,101.0358277,-0.184474945,0.295799047,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833835449,0.003240237,299.6760849,298.775948,239.9437147,1.024493163,3.480758518,34.4507264,7.068231472,26.07601643,3.389477544,0.444389346,2.766614906,0.622862638,0.28413609,30.29718007,0.800643342,82.13870608,365.0329859,0.044956281,0,299.6760849
262,Tabebuia,11.48,c.w,800,2,1,21,35.5,6,23,40.82000351,249.2,7.730164808,0.102390374,3.013837764,2.885490051,40.82000351,6,1.420000017,1,2.840000033,37.07362366,35.5,400,400,389.2484131,44.70800018,48.14841843,71.27603149,76.76094055,500.2984009,1500.330688,322.8422241,100.9205933,3.178783417,-0.998562932,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833830668,0.003013838,313.9700035,310.2236237,240.0529048,0.672620953,7.744657004,76.74010579,28.59168737,38.94681358,7.006560833,0.098827357,4.859166952,2.147393881,0.062077627,25.05578783,0.637824823,61.64355524,385.5450539,0.012456412,0,313.9700035
264,Tabebuia,11.04,w.c,400,2,1,121,27,6,23,31.07044983,270.4,15.31477791,0.25778786,3.327788821,1.366472269,31.07044983,6,1.420000017,1,2.840000033,28.43531227,26.97833443,400,400,380.0346375,27.48477745,31.35109138,71.24430084,81.26631165,500.2375488,1499.828247,738.15625,100.8915253,2.371023178,0.019376069,0.333333343,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833729248,0.003327789,304.2204498,301.5853123,239.9725142,0.72436306,4.529531698,44.89506612,13.54397473,29.75288105,4.200348376,0.23633559,3.163059429,1.037288947,0.149498101,27.1262103,0.707475257,71.24623747,372.6476972,0.029710684,0,304.2204498
248,Tabebuia,9.28,w.w,800,2,1,121,33,6,6,35.23974037,290.35,17.91804458,0.409208299,4.903412595,1.315918553,35.23974037,6,1.420000017,1,2.840000033,33.65938187,33.02228356,400,400.5,376.213028,37.9967041,43.61937523,73.24486161,84.08337021,500.4223786,1499.273072,323.7849121,101.0558281,0.185224533,-0.225872249,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834037298,0.004903413,308.3897404,306.8093819,239.8836861,0.044642291,5.723910252,56.6410752,13.02169997,34.44956112,5.478520461,0.357671838,4.407991699,1.070528762,0.227666604,29.31478911,0.771065127,78.84503542,367.6687359,0.038546028,0,308.3897404
249,Tabebuia,14.56,c.c,400,3,1,31,35,6,6,36.26366997,271.3,20.47646784,0.407602518,5.92147974,1.623489572,36.26366997,6,1.420000017,1,2.840000033,35.40777588,34.97338867,400,400.5,372.9019775,37.26178169,44.04888535,64.90808487,76.73351288,500.3840179,1499.358887,350.3040009,100.6351776,-2.417411804,-0.368615925,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833973364,0.00592148,309.41367,308.5577759,239.8974165,-0.374712209,6.05636376,60.18146125,16.13257591,35.83572293,5.915256377,0.354505062,4.432874189,1.482382188,0.225775052,27.20245013,0.725073907,75.22155664,363.0629473,0.043047627,0,309.41367
268,Tabebuia,9.63,w.c,400,3,1,131,32,6,20,35.6738739,205.3,11.32449672,0.112294691,2.904953523,2.588998277,35.6738739,6,1.420000017,1,2.840000033,32.88547516,32.04708099,400,400,384.7301636,29.08592796,32.46255112,58.43182755,65.21525574,499.4311523,1500.834473,334.9293823,100.8424149,0.806938171,-0.419295311,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832385254,0.002904954,308.8238739,306.0354752,240.1335103,0.899990948,5.862600324,58.13625479,25.67370367,34.27967453,5.426930155,0.108023404,3.273602047,2.153328108,0.067885809,20.37128175,0.525072026,55.50277638,379.2389877,0.01690642,0,308.8238739
248,Tabebuia,9.70,w.w,800,3,1,131,34,6,6,37.24619484,258.6,14.09273171,0.218663171,3.971215896,1.906018191,37.24619484,6,1.420000017,1,2.840000033,34.78539849,33.99908257,400,400,380.9036103,39.84859467,44.39928436,72.13316346,80.37612152,500.3512116,1499.466004,401.8665619,101.0386505,-0.324747086,-0.314560145,0.833333344,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833918686,0.003971216,310.3961948,307.9353985,239.9145552,0.389250381,6.392061978,63.26353455,18.86425018,36.01579666,5.9747361,0.202555365,4.486043787,1.488692313,0.127949426,26.08256328,0.677881687,70.75700975,374.1770127,0.026846368,0,310.3961948
265,Tabebuia,9.96,w.c,400,5,1,151,32,6,18,34.78,296.7,11.79965694,0.257402527,4.460819766,1.817965176,34.77964401,6,1.420000017,1,2.840000033,32.8735733,32,400,403,385.9797363,32.14951324,37.29948425,64.63779449,74.99200439,500.3251648,1499.149902,578.8797607,100.8551712,1.738231659,-0.571314812,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833875275,0.00446082,307.929644,306.0235733,239.863979,0.226496563,5.579811046,55.3249871,18.02550285,33.82660866,5.291550328,0.236011681,3.76184587,1.529704458,0.14929073,29.77625251,0.764904759,68.67575955,380.2624174,0.021721863,0,307.93
249,Tabebuia,12.11,w.w,800,5,1,151,34,6,6,35.63627116,289.6333333,13.4538349,0.281782688,4.043833018,1.529189012,35.63627116,6,1.420000017,1,2.840000033,34.14724858,33.99836731,400,400.6666667,382.1092936,38.16453679,42.80577087,71.51651001,80.21229299,500.3579305,1499.734375,247.9605204,100.9519475,-1.531547547,-0.22638303,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833929884,0.004043833,308.7862711,307.2972486,239.9574946,0.500358904,5.850522757,57.95355417,15.14778329,34.89175987,5.614635624,0.255821696,4.321333746,1.293301878,0.162031145,29.20227416,0.757103429,74.9347083,375.6862224,0.027017856,0,308.7862712
249,Tabebuia,10.08,c.c,400,1,1,11,27,7,7,29.73422051,295,18.8354748,0.476568058,5.4336073,1.298597241,29.73422051,6,1.420000017,1,2.840000033,27.76596642,26.9795208,400,399.5,374.2944641,22.33395672,28.66382504,60.30367661,77.39578248,500.2826844,1499.223938,376.4302826,101.0772095,-2.536142349,0.173074901,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833804474,0.005433608,302.8842205,300.9159665,239.8758247,-0.271710453,4.195856762,41.5114025,12.84757747,28.75009346,3.963990653,0.408088494,2.897259521,1.066731133,0.260434822,29.73121393,0.785861076,72.53298611,365.2351881,0.037848374,0,302.8842205
262,Tabebuia,14.22,c.w,800,1,1,11,36,7,22,39.86761856,263.3,8.136484677,0.124845921,3.728297565,2.954105065,39.86761856,6,1.420000017,1,2.840000033,37.04585266,36.1,400,400,387.6672058,39.5177002,43.79243469,62.92156219,69.72795105,500.3856506,1498.964844,195.3958588,100.6401596,1.68888092,-0.876278996,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833976084,0.003728298,313.0176186,310.1958527,239.8343696,0.448064407,7.361382682,73.14557837,29.35314368,38.45673561,6.823835711,0.119588816,4.407277617,2.416558094,0.075198195,26.42292688,0.677252383,59.17293755,383.7709352,0.012638186,0,313.0176186
247,Tabebuia,12.81,c.c,400,2,1,21,27,7,7,31.35110855,264.6,19.65791481,0.345369,5.533721004,1.746680466,31.35110855,6,1.420000017,1,2.840000033,28.4058075,26.96968842,400,401,374.1704712,21.84940338,28.2969017,56.75144958,73.49812317,500.3925781,1500.921387,378.6344299,100.9228516,-1.138690948,0.120542318,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83398763,0.005533721,304.5011086,301.5558075,240.1474159,-0.460421446,4.602484477,45.60398764,17.30708594,29.87845803,4.230796744,0.307922869,2.855804011,1.374992733,0.195498815,26.51699049,0.702207088,64.86571763,364.7202731,0.03535744,0,304.5011086
264,Tabebuia,11.52,w.c,400,2,1,121,29,7,24,32.76794052,271.8,15.26097918,0.264133773,3.804966887,1.521345168,32.76794052,6,1.420000017,1,2.840000033,30.45300102,29.12319756,400,400,379.7598267,29.95461464,34.36103439,69.08701324,79.24993134,500.3006287,1499.659546,1131.839844,100.8485336,1.582494736,-0.218170851,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833834381,0.003804967,305.9179405,303.603001,239.945522,0.514614231,4.986605101,49.44648099,15.08544659,31.61047077,4.670809139,0.241658373,3.465259933,1.205549206,0.152906813,27.26874942,0.712010852,70.86657414,372.3985193,0.029469517,0,305.9179405
248,Tabebuia,10.65,w.w,800,2,1,121,35,7,7,35.76527405,293.7,16.90901412,0.404346621,5.854366035,1.587477015,35.76527405,6,1.420000017,1,2.840000033,35.23207855,34.97044754,400,401,377.4449463,35.86643219,42.58864594,63.36347198,75.2392807,500.2848816,1501.073975,302.923584,101.0766296,-1.2233181,-0.353557795,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833808136,0.005854366,308.915274,308.3820786,240.1718306,-0.288961947,5.892193807,58.2943241,15.70567816,35.4986763,5.806235781,0.353952441,4.304716792,1.501518989,0.225255898,29.65673981,0.777354362,75.16296305,369.3801224,0.034523104,0,308.9152741
251,Tabebuia,14.91,c.c,400,3,1,31,36,7,7,39.47203446,280.9,14.35136664,0.286055457,4.971352211,1.821813729,39.47203446,6,1.420000017,1,2.840000033,37.61070252,36.13266945,400,400,380.0905152,47.93788719,53.57860947,73.92382813,82.62495041,500.4503937,1498.640137,188.0995102,100.5157738,3.083797455,-0.652059317,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83408399,0.004971352,312.6220345,310.7607025,239.7824165,-0.043521799,7.207310299,71.70330242,18.12469295,38.54136849,6.855182623,0.259183785,5.385496571,1.469686052,0.164202335,28.09287185,0.735437053,75.48639757,373.1615216,0.029524573,0,312.6220345
268,Tabebuia,10.06,w.c,400,5,1,151,33,7,19,35.37357712,307.3,12.55818229,0.337029879,5.793193828,1.846038582,35.37357712,6,1.420000017,1,2.840000033,33.78384399,33.02322769,400,402,383.400116,32.18475723,38.87313461,61.48479462,74.2620697,499.4928284,1498.992432,336.6987,100.8470001,1.349594116,-0.664855003,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832488047,0.005793194,308.5235771,306.933844,239.8387837,-0.415727632,5.766277593,57.17847418,18.30533957,34.57871056,5.517925464,0.301276631,3.920239011,1.597686453,0.191213805,30.86862548,0.798366063,69.93805386,377.3227965,0.023697206,0,308.5235771
249,Tabebuia,13.53,w.w,800,5,1,151,36,7,7,37.22878266,264.45,11.9725928,0.187260442,3.677437881,2.007503029,37.22878266,6,1.420000017,1,2.840000033,36.06905365,36.14462471,400,400.5,384.3297425,39.19555473,43.41346169,65.94723511,73.04219437,500.3685303,1498.978516,303.2060853,100.8111,-2.568538666,-0.34244901,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833947551,0.003677438,310.3787827,309.2190537,239.8365572,0.73135394,6.384052997,63.32690143,19.91343975,36.64891816,6.185078529,0.17551199,4.376549968,1.808528562,0.110692507,26.60646821,0.686776671,68.82383409,378.6104594,0.021900642,0,310.3787827
247,Tabebuia,14.20,c.c,400,2,1,21,31,8,8,32.96491242,263.5,17.2715895,0.380364406,5.855009058,1.690738312,32.96491242,6,1.420000017,1,2.840000033,32.05430413,31.06756974,400,377,353.3227692,26.45697117,33.24584103,55.66662026,69.95859528,500.2967835,1500.214661,241.0662003,100.8141747,-1.303169251,-0.061136454,0.500000015,-0.219565243,2.737391472,1,0,0.159999996,111120,0.833827973,0.005855009,306.1149125,305.2043042,240.0343398,-0.344249227,5.042392451,50.0166949,16.77085388,32.50960828,4.914681483,0.335390504,3.351654139,1.563027344,0.213243074,26.38124625,0.741480255,69.11026102,345.0110802,0.03496125,0,306.1149124
248,Tabebuia,12.10,w.w,800,2,1,121,37,8,8,40.24473572,298,15.73551918,0.408632084,7.616143237,2.013100977,40.24473572,6,1.420000017,1,2.840000033,38.40428162,37.10820007,400,401,378.4945374,45.84200668,54.4746933,67.995224,80.79966736,500.5108948,1499.591797,158.8126678,100.9282227,0.447389603,-0.777454615,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834184825,0.007616143,313.3947357,311.5542816,239.9346821,-1.392834698,7.511134951,74.420561,19.94586771,39.32450867,7.15026501,0.357231933,5.498033974,1.652231036,0.227381405,30.04779687,0.786575461,74.95565363,370.9873859,0.031908398,0,313.3947357
254,Tabebuia,13.01,c.c,800,3,1,31,39,8,8,40.76926422,278.8,17.36687841,0.382799481,9.568233862,2.678392164,40.76926422,6,1.420000017,1,2.840000033,39.993042,39.06142235,400,400,374.5578308,39.14152909,50.05784035,53.23519707,68.08106995,499.5788117,1500.643494,158.9157639,100.7920685,1.887851715,-0.804404617,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832631353,0.009568234,313.9192642,313.143042,240.1029536,-2.226220318,7.723826627,76.63128069,26.57344035,40.38115311,7.565963514,0.337247134,5.045434464,2.520529051,0.214446987,28.07566915,0.743684797,67.37383645,366.275773,0.03204717,0,313.9192642
249,Tabebuia,11.59,w.w,800,3,1,131,34,8,8,35.82950719,257.8,10.95211469,0.156701639,2.359674563,1.542317248,35.82950719,6,1.420000017,1,2.840000033,34.38807678,33.99720764,400,400,385.3898417,40.57661311,43.283343,75.04342143,80.04700978,500.361084,1500.257934,255.6085714,100.9812571,-1.679880778,-0.213607609,0.888888896,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83393514,0.002359675,308.9795072,307.5380768,240.0412642,1.374424506,5.913152281,58.55685754,15.27351454,35.10879199,5.682548968,0.148221356,4.370835033,1.311713935,0.093363691,25.96866749,0.667406519,73.92726877,380.1554895,0.021495551,0,308.9795072
251,Tabebuia,8.02,w.w,800,5,1,151,26,8,8,29.02572442,279.85,13.56601105,0.241336221,2.376289227,1.040000495,29.02572442,6,1.420000017,1,2.840000033,26.71356011,26.00117588,400,399.5,381.9589081,26.85365773,29.61920452,76.95827866,84.88800049,500.3075562,1500.098755,300.9557343,100.8811226,1.089446605,0.293856889,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833845927,0.00237629,302.1757244,299.8635601,240.0157954,1.272897076,4.028024415,39.92840035,10.30919583,27.86964226,3.766222471,0.22243372,2.988023921,0.778198551,0.140604151,28.19299303,0.731670953,75.3288228,375.4825359,0.027334291,0,302.1757244
263,Tabebuia,9.85,c.w,800,1,1,11,24.5,9,24,29.52296638,260.2,10.68065376,0.151149828,2.22238911,1.511664157,29.52296638,6,1.420000017,1,2.840000033,26.02640152,24.60804367,400,401,386.3387146,23.47639465,26.07210732,70.1650238,77.92295074,500.3127136,1499.227905,229.8158569,101.005722,0.90017128,-0.030575871,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833854523,0.002222389,302.6729664,299.1764015,239.8764595,1.186866233,4.145096182,41.03823128,14.96612396,27.77468395,3.745278576,0.143511872,2.633432025,1.111846552,0.090351234,26.21322123,0.671747695,64.17189744,381.2332634,0.018078933,0,302.6729664
254,Tabebuia,12.64,c.c,800,2,1,21,39.5,9,9,41.257061,287,14.52406514,0.340973435,9.317138481,2.887465974,41.257061,6,1.420000017,1,2.840000033,40.52843475,39.84057236,400,400,378.1809387,39.34272385,49.9749527,52.01977158,66.07792664,499.5104065,1500.286621,120.6219635,100.8262787,1.956005096,-0.814736724,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832517344,0.009317138,314.407061,313.6784348,240.045854,-2.090329533,7.926254482,78.61298251,28.63802981,40.89274788,7.774629851,0.304423968,5.038788508,2.735841343,0.193242614,28.74121487,0.753757675,65.24096327,371.0954277,0.026205383,0,314.407061
263,Tabebuia,9.41,c.w,800,2,1,21,24.5,9,26,28.25491905,275,10.82256474,0.175231783,2.090515681,1.238830999,28.25491905,6,1.420000017,1,2.840000033,26.23448944,24.61147499,400,400,385.6760559,23.41672516,25.85902596,69.15380859,76.36636353,500.2963562,1499.262695,303.9070129,101.0390091,0.81637001,-0.068760991,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83382726,0.002090516,301.4049191,299.3844894,239.8820259,1.463545549,3.851601357,38.11994389,12.26091794,27.24470425,3.630923501,0.165048096,2.612770359,1.018153143,0.104024088,27.72835196,0.711561271,68.7040387,380.5032442,0.01964876,0,301.4049191
265,Tabebuia,10.36,w.c,400,2,1,121,33,9,26,34.525,297.2,15.85857453,0.392124172,5.575242102,1.556292032,34.52368355,6,1.420000017,1,2.840000033,33.6843586,33,400,400,378.1502228,32.69682884,39.12162018,62.80925179,75.14994812,500.292862,1499.987671,491.574173,100.8421326,1.710054398,-0.655314446,0.833333344,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833821437,0.005575243,307.6736836,306.8343586,239.998022,-0.191278405,5.501399992,54.55456001,15.43293983,34.10402107,5.374268848,0.344536021,3.94510796,1.429160888,0.219158186,29.86785365,0.783245317,73.92618704,370.5051952,0.032096488,0,307.675
249,Tabebuia,11.02,w.w,800,2,1,121,33,9,9,34.7986641,290.9,17.39077358,0.398861706,4.729817961,1.299316832,34.7986641,6,1.420000017,1,2.840000033,33.60846138,33.02614594,400,399.5,376.1663056,37.00782586,42.43984986,71.4893837,81.99205399,500.3311158,1499.129944,366.2528229,101.0203476,-1.246986389,-0.173921407,0.833333344,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833885193,0.004729818,307.9486641,306.7584614,239.8607857,0.191331132,5.586599514,55.30175712,12.86190727,34.20356274,5.404384372,0.34974204,4.287282683,1.11710169,0.222528133,29.3643,0.772731264,78.52748615,367.8726594,0.037239311,0,307.9486641
254,Tabebuia,15.57,c.c,800,3,1,31,41,9,9,42.88417053,299.8,9.662545898,0.234100051,6.333960502,2.735744771,42.88417053,6,1.420000017,1,2.840000033,41.85651016,41.0250473,400,401,386.3543701,51.4493103,58.59598541,63.31341553,72.10810089,500.6089478,1498.99939,197.0843353,100.6791382,2.583438873,-1.113660216,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834348246,0.006333961,316.0341705,315.0065102,239.839897,-0.616675292,8.635138084,85.76889154,27.17290613,42.37034035,8.405577073,0.216272774,5.899393312,2.506183761,0.13666656,30.13593988,0.774746142,68.45401845,381.7328763,0.017434373,0,316.0341705
249,Tabebuia,13.00,w.w,800,3,1,131,36,9,9,36.97022629,250.8,11.89027612,0.164152171,3.338556803,2.064538881,36.97022629,6,1.420000017,1,2.840000033,35.91166497,36.14631272,400,400.5,383.9381104,38.10359192,41.93926811,64.70776749,71.22213745,500.3333588,1499.005737,219.7003861,100.8709755,-2.419113159,-0.314767659,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833888932,0.003338557,310.1202263,309.061665,239.8409126,0.921141131,6.294995195,62.40648841,20.4672203,36.44094563,6.115140735,0.155124448,4.230456315,1.884684421,0.097725117,25.2360896,0.651655598,67.294421,378.2580141,0.021267109,0,310.1202263
